credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,not.fully.paid
1,all_other,1.316,405.25,112.771.525,17.96,702,3.240.041.667,754,9.5,1,2,0,0
1,credit_card,1.379,545.21,1.128.978.191,10.95,702,3.420.041.667,13742,64.5,0,0,0,1
1,credit_card,768,31.2,1.135.040.654,2.82,767,6300,7603,20.7,0,0,0,0
1,debt_consolidation,1.474,379.91,1.085.892.207,10.87,677,2.790.041.667,11419,84.6,1,1,0,0
1,all_other,1.253,100.4,1.030.895.266,17.8,697,3.450.041.667,1568,44.8,1,0,0,0
1,debt_consolidation,1.221,106.61,9.903.487.553,05.04,722,5.280.041.667,3246,22.2,1,0,1,0
1,all_other,1.253,669.33,1.088.743.693,10.56,747,6330,25121,88.4,1,0,0,0
1,all_other,737,55.89,1.028.465.997,7.25,772,7381,6469,14.9,1,0,0,0
1,debt_consolidation,1.474,690.74,111.844.214,10.43,687,3.180.041.667,13693,68.8,0,0,0,0
1,all_other,1.442,137.54,9.740.968.623,8.26,697,1181,3090,55.2,0,0,0,0
1,debt_consolidation,1.695,427.53,1.140.756.495,16.53,667,1.322.041.667,15534,87.3,3,0,0,0
1,home_improvement,1.221,333.15,111.124.479,11.77,742,5.129.958.333,220,4,1,0,0,0
1,debt_consolidation,1.379,340.76,1.116.863.071,24.91,692,8850,6344,32.4,0,1,0,0
1,all_other,932,191.69,1.108.214.255,9.73,762,5858,717,2.7,1,0,0,0
1,debt_consolidation,1.505,693.83,1.131.498.659,16.54,697,6270,12147,91.3,0,0,0,1
1,debt_consolidation,1.821,290.07,1.055.518.754,10.76,672,1.980.041.667,9961,99.6,0,0,0,0
1,debt_consolidation,1.442,481.36,1.115.619.338,21.21,692,5.730.041.667,40125,92,1,0,0,0
1,home_improvement,1.853,262.21,1.132.659.589,4.41,672,6.120.041.667,12513,99.3,0,0,0,0
1,debt_consolidation,1.253,401.6,1.087.804.719,20.15,737,5940,18154,54.4,0,0,0,0
1,small_business,1.284,268.95,1.130.958.454,4.97,787,3.930.041.667,11,1,3,0,0,0
1,debt_consolidation,1.221,399.78,1.101.862.914,17.7,762,4831,12416,21.9,3,0,0,0
1,debt_consolidation,1.253,200.8,1.043.399.815,24.71,702,3.930.041.667,8375,58.2,1,0,0,0
1,home_improvement,1.379,102.23,1.140.756.495,17.63,682,4710,6345,90.6,0,0,1,0
1,debt_consolidation,1.221,466.41,118.493.977,0.32,747,1.620.041.667,3926,11.5,0,0,0,0
1,debt_consolidation,1.442,515.74,1.073.630.972,11.48,712,2970,16727,53.1,2,0,0,0
1,debt_consolidation,1.379,408.91,1.051.888.938,13.46,702,3.210.041.667,4800,94.1,1,0,0,1
1,all_other,1.379,374.84,1.115.619.338,14.8,687,3210,10619,47.8,0,1,0,0
1,debt_consolidation,1.632,141.26,1.057.131.693,9.72,667,2.370.041.667,10490,96.2,1,0,0,0
1,small_business,1.221,399.78,1.075.790.288,19.38,727,4110,9554,34.2,1,1,0,0
1,debt_consolidation,1.347,271.39,1.071.441.777,21.68,687,2.730.041.667,12000,82.2,0,0,0,0
1,credit_card,0.08,219.36,1.113.470.581,8.22,752,8.580.041.667,2932,17.2,0,0,0,0
1,debt_consolidation,1.347,590.26,1.158.058.411,13.38,707,5.579.958.333,35598,57.9,0,0,0,0
1,home_improvement,768,168.43,104.491.745,10.53,797,5.640.041.667,5133,7.3,0,0,0,0
1,major_purchase,1.537,174.24,1.046.310.334,11.67,672,2.070.041.667,8105,87.2,1,0,0,0
1,small_business,932,278.74,10.858.999,16.59,757,5520,43232,41.1,0,0,0,1
1,small_business,1.411,855.73,1.247.125.984,7.82,712,8760,11697,33.2,0,0,0,0
1,debt_consolidation,1.411,41.08,9.210.340.372,8.28,677,1920,802,6.3,1,1,0,1
1,credit_card,1.148,197.82,1.093.310.697,11.16,712,2.367.958.333,18513,60.1,2,0,0,1
1,all_other,963,385.14,1.100.209.984,4.32,752,6.840.041.667,3428,6.1,0,0,0,0
1,credit_card,963,168.5,1.108.220.409,20.16,727,3.397.958.333,25147,60.3,1,0,0,0
1,credit_card,963,117.15,1.160.823.564,15.75,717,2.760.041.667,35544,67.6,2,0,0,0
1,all_other,1.316,101.32,106.454.249,17.86,687,2910,8817,60,1,0,0,0
1,debt_consolidation,1.284,537.89,1.151.292.546,19.26,717,4140,26711,41.7,2,0,0,0
1,all_other,1.411,766.73,1.135.035.948,7.78,697,4.829.958.333,18067,60.6,0,0,0,1
1,debt_consolidation,1.379,408.91,1.091.523.391,20.4,702,5550,7085,41.7,1,0,0,0
1,small_business,932,222.03,1.030.895.266,23.24,737,5220,16775,47.4,0,0,0,0
1,debt_consolidation,0.16,527.36,1.081.977.828,6.19,667,3720,11819,75.8,0,0,0,0
1,debt_consolidation,932,159.74,1.071.441.777,20.35,737,1950,4717,51.3,0,0,0,0
1,small_business,1.284,168.09,1.100.209.984,13,697,3.840.041.667,5878,52,0,0,0,1
1,debt_consolidation,1.663,638.46,1.103.811.028,22.98,672,2310,18182,72.7,0,0,0,0
1,major_purchase,1.442,171.92,1.008.580.911,13.5,692,2640,2109,42.2,1,0,0,0
1,all_other,1.221,116.61,1.085.892.207,15.07,707,5580,12324,25.5,2,0,0,1
1,all_other,963,96.29,1.132.659.589,18.88,717,1950,5033,17.1,1,0,0,0
1,all_other,932,31.95,1.049.127.422,20.37,742,3690,8990,58,0,0,0,1
1,debt_consolidation,1.316,405.25,1.096.819.829,14.07,702,5850,14057,37.8,0,0,0,0
1,home_improvement,1.411,102.69,1.122.524.339,21.01,672,6.120.041.667,10025,57.8,1,1,0,0
1,credit_card,1.221,266.52,9.903.487.553,0,772,4144,7405,18.5,0,0,0,0
1,all_other,1.189,530.63,1.122.524.339,03.06,752,3750,4498,5.3,0,0,0,1
1,home_improvement,1.505,693.83,1.108.827.754,9.76,692,4.260.041.667,0,0,1,0,0,0
1,debt_consolidation,768,110.73,9.915.663.128,8.83,767,8.280.041.667,4120,5.7,1,0,0,0
1,small_business,1.284,504.27,1.115.625.052,0.26,762,4.379.958.333,186,0.7,2,0,0,0
1,debt_consolidation,963,288.85,1.108.214.255,22.45,737,6930,32820,73.4,0,0,0,0
1,debt_consolidation,1.442,515.74,111.844.214,12.25,697,5.310.041.667,35761,92.2,2,0,0,0
1,all_other,1.284,134.48,9.798.127.037,9.73,712,1.650.041.667,13,1.3,1,0,0,0
1,debt_consolidation,932,357.81,1.109.741.002,5.8,747,4.559.958.333,19926,55.5,0,0,0,0
1,small_business,1.189,99.5,1.030.895.266,18.28,712,7020,14577,34.7,0,0,0,0
1,debt_consolidation,1.505,277.53,1.020.536.834,6.26,677,1830,7974,91.7,0,1,0,0
1,debt_consolidation,1.379,340.76,1.108.214.255,18.2,687,2400,13875,37.2,0,0,0,0
1,debt_consolidation,1.537,261.35,1.046.321.762,24.61,677,1393,1685,38.3,1,0,0,0
1,major_purchase,1.284,302.57,112.579.816,18.83,702,3.090.041.667,1575,23.2,2,0,0,0
1,educational,963,208.62,1.037.324.115,3.75,742,3.450.041.667,883,13.8,1,0,0,0
1,all_other,1.221,533.04,1.133.857.208,17.8,737,4.980.041.667,24177,20.2,1,0,0,0
1,debt_consolidation,1.253,174.03,1.082.972.862,9.17,702,3780,5229,15.2,0,0,0,0
1,major_purchase,1.379,170.38,1.081.985.828,24.07,687,3030,4305,56.6,3,1,0,1
1,all_other,737,69.86,1.136.673.138,6.83,777,4.890.041.667,103088,29.8,1,0,0,0
1,home_improvement,1.347,254.42,110.814.654,6.76,687,4680,9463,83.7,1,0,0,0
1,all_other,1.663,638.46,108.077.057,10.91,667,2.040.041.667,6241,21,3,0,0,1
1,credit_card,1.474,198.59,9.680.344.001,12.6,682,1263,5560,32.9,1,0,0,0
1,all_other,1.284,50.43,1.102.190.247,17.65,687,2.490.041.667,13140,55.9,0,0,0,0
1,major_purchase,1.442,206.3,1.102.190.247,14.75,672,2.371.041.667,9184,58.5,3,0,0,0
1,debt_consolidation,1.411,410.75,1.140.756.495,13.73,682,5.010.041.667,9101,42.9,3,0,0,0
1,debt_consolidation,1.568,420.02,1.128.978.191,14.21,672,4470,8664,93.2,1,0,0,0
1,all_other,1.253,46.86,1.110.495.723,14.29,697,3945,13999,58.1,2,0,0,0
1,credit_card,1.284,302.57,1.100.209.984,19.22,682,4.179.958.333,14309,57,1,0,0,0
1,debt_consolidation,1.316,506.56,1.059.663.473,13.14,712,1950,2897,33.3,1,0,0,0
1,debt_consolidation,932,95.85,1.111.988.288,6.9,727,3.180.041.667,20863,52.8,0,0,0,0
1,debt_consolidation,1.568,700.04,1.081.977.828,15.1,677,2985,24738,50,2,0,0,0
1,home_improvement,1.411,342.29,1.119.134.184,24.7,677,2078,45383,79.6,0,0,0,0
1,debt_consolidation,1.253,535.46,1.074.720.759,21.7,727,1.338.004.167,15354,35.5,2,0,0,0
1,all_other,932,191.69,1.078.931.908,04.08,742,3.600.041.667,4014,25.9,0,0,0,0
1,debt_consolidation,1.347,227.29,1.118.725.073,14.21,687,5.760.041.667,53683,74.4,0,0,0,0
1,debt_consolidation,1.284,100.86,1.151.288.546,18.58,692,7320,71161,60,1,0,0,0
1,small_business,1.253,312.08,1.135.040.654,18.58,712,8.970.041.667,67614,49.2,0,0,0,1
1,debt_consolidation,1.284,672.36,1.071.441.777,19.12,767,5.790.041.667,14729,48.9,5,0,0,1
1,all_other,0.08,47.01,1.012.021.054,14.73,767,3454,2130,12.3,4,0,0,1
1,debt_consolidation,1.316,202.63,1.049.127.422,23.77,692,4440,6581,39.6,1,0,0,1
1,debt_consolidation,1.316,270.17,1.037.349.118,11.44,697,2.040.041.667,6389,58.1,2,0,0,0
1,all_other,1.316,114.82,1.036.646.657,9.67,717,1.260.041.667,3967,48.9,0,0,0,0
1,debt_consolidation,1.632,370.8,1.073.639.668,9.97,662,1.680.041.667,10039,53.7,1,0,0,0
1,all_other,1.347,237.46,1.142.954.386,4.73,692,8820,40479,8.4,3,0,0,0
1,debt_consolidation,1.379,245.35,1.037.173.965,22.13,682,2310,7458,64.3,0,0,0,0
1,debt_consolidation,0.08,100.28,1.122.524.339,5.79,737,4800,4000,11,0,0,1,0
1,debt_consolidation,1.411,342.29,1.071.441.777,7.95,682,2.340.041.667,11816,47.6,0,0,0,0
1,all_other,1.505,69.39,1.081.977.828,22.99,667,3930,6712,64.5,2,0,0,0
1,credit_card,963,385.14,1.222.587.527,9.14,747,3960,25814,29.1,0,0,0,0
1,debt_consolidation,1.316,270.17,1.081.977.828,19.51,737,4.513.958.333,7936,50.9,0,0,0,0
1,all_other,0.08,188.02,1.100.209.984,01.06,767,4.756.958.333,7161,16.4,0,0,0,0
1,educational,1.474,89.8,1.034.161.344,5.3,662,2737,4620,64.2,1,0,0,0
1,small_business,963,318.54,1.077.895.629,24.52,742,3.029.958.333,39689,69.5,1,0,0,0
1,small_business,1.474,207.23,1.049.127.422,14,677,2730,20616,94.1,2,0,0,1
1,all_other,1.347,339.23,1.091.501.573,5.59,692,3.749.958.333,2432,24.1,1,2,0,0
1,all_other,0.08,200.56,1.081.977.828,11.4,792,3960,339,1.1,0,0,0,0
1,small_business,1.474,172.69,1.081.977.828,6.79,692,1260,6165,79,1,0,0,0
1,credit_card,1.316,472.79,1.144.035.477,19.24,717,14760,40761,65.6,0,0,0,0
1,debt_consolidation,963,584.92,1.046.321.762,22.76,782,5430,4407,9.2,0,0,0,0
1,major_purchase,932,127.79,1.087.426.647,0.59,742,3.749.958.333,630,7.9,1,0,0,0
1,all_other,1.221,159.92,1.106.663.836,16.72,712,7.319.958.333,9878,56.4,3,1,0,0
1,debt_consolidation,1.442,302.57,1.074.281.084,5.94,707,4.379.958.333,8134,80.2,0,0,0,0
1,debt_consolidation,1.474,241.76,1.047.678.644,17.28,672,3519,6547,56.9,0,0,0,0
1,major_purchase,1.189,331.64,1.135.040.654,11.86,732,6481,35166,67.2,0,0,0,0
1,small_business,1.347,678.46,1.198.292.909,05.02,762,7080,5253,5.9,6,0,0,0
1,all_other,932,223.63,111.844.214,18.5,742,6.569.958.333,41059,51,0,0,0,0
1,credit_card,1.183,222,1.123.511.451,12.74,712,4164,71116,72.1,3,0,0,0
1,all_other,1.189,232.15,1.158.988.651,07.04,792,8640,2759,11,5,0,0,0
1,debt_consolidation,932,70.29,9.741.203.889,24.63,732,3810,5101,30.4,1,0,0,1
1,debt_consolidation,1.284,201.71,1.066.886.237,11.95,692,3420,3517,40.4,0,0,0,0
1,all_other,932,268.36,121.547.583,01.05,777,3930,2009,9.1,0,0,0,0
1,debt_consolidation,1.442,550.13,1.115.625.052,20.54,687,2.189.958.333,16124,70.1,1,0,0,0
1,small_business,963,449.32,117.905.572,14.59,787,5.459.958.333,152,1,1,0,0,0
1,small_business,0.08,203.69,1.081.977.828,3.24,822,7260,35624,2.5,0,0,0,0
1,small_business,1.379,340.76,1.081.985.828,16.58,712,3060,757,22.9,1,0,0,0
1,debt_consolidation,1.474,690.74,1.164.395.373,15.27,702,2.639.958.333,52285,93.4,1,0,0,0
1,debt_consolidation,1.379,468.54,1.040.426.284,20.36,702,1800,19812,66.7,0,0,0,0
1,small_business,1.316,168.86,1.191.839.057,10.98,692,2.189.958.333,75454,72.4,1,0,0,0
1,debt_consolidation,1.474,207.23,115.211.317,4.96,672,3930,3402,47.9,2,0,0,0
1,all_other,1.442,618.89,1.115.625.052,7.89,722,3.269.958.333,18505,95.9,1,0,0,0
1,debt_consolidation,1.284,638.75,1.108.214.255,16.25,722,4.049.958.333,15923,56.3,0,0,0,0
1,major_purchase,768,124.77,1.037.349.118,5.7,772,7.649.958.333,7549,14.2,2,0,0,0
1,all_other,1.253,401.6,1.057.131.693,13.75,717,2370,8123,57.2,1,0,0,0
1,all_other,1.726,644.12,1.152.584.169,14.42,662,7170,3781,16.3,3,0,0,0
1,all_other,1.505,156.12,1.040.426.284,11.78,662,3213,6063,49.3,1,1,0,0
1,small_business,1.316,270.17,1.091.508.846,20.07,717,4.455.958.333,34260,77.5,0,0,0,0
1,debt_consolidation,1.379,408.91,1.079.973.883,11.7,687,4.139.958.333,17386,84.4,2,0,0,0
1,debt_consolidation,1.347,678.46,1.212.269.104,7.28,732,7218,50381,68.5,1,0,0,1
1,all_other,1.221,199.89,1.046.310.334,15.22,717,4710,6881,27.3,0,1,0,0
1,debt_consolidation,1.442,515.74,1.140.756.495,8.21,687,8.489.958.333,5226,48.8,2,0,0,0
1,all_other,737,77.62,1.163.509.885,0.39,772,7260,2498,10.6,0,0,0,0
1,debt_consolidation,1.632,565.02,111.124.479,10.39,667,7590,12736,70.4,2,2,0,0
1,debt_consolidation,74,155.3,1.135.977.429,7.92,822,11261,1874,5.5,0,0,0,0
1,debt_consolidation,1.411,308.06,10.858.999,24.92,687,3240,28336,86.9,0,0,0,0
1,debt_consolidation,1.284,268.95,106.454.249,14.2,717,1620,8687,54.6,0,0,0,0
1,debt_consolidation,1.347,407.08,1.081.985.828,13.7,692,2400,11442,52,0,0,0,0
1,debt_consolidation,1.379,681.51,111.844.214,20.1,707,2430,27316,45.2,0,0,0,0
1,home_improvement,1.347,305.31,1.046.595.641,21.91,757,3.419.958.333,615,6.1,7,0,0,0
1,all_other,932,111.82,113.736.634,13.5,727,5011,18695,53.7,3,0,0,0
1,home_improvement,1.568,385.02,1.081.985.828,13.94,667,1770,11929,48.7,0,0,0,0
1,debt_consolidation,963,320.95,1.030.895.266,15.88,762,3630,4532,33.6,0,0,0,1
1,debt_consolidation,0.08,188.02,1.142.958.733,05.07,752,8.162.958.333,21365,39.4,0,0,0,1
1,debt_consolidation,1.474,414.45,1.089.673.933,4.62,697,5.219.958.333,7956,48.5,0,1,0,0
1,all_other,1.253,301.2,1.059.663.473,0.9,732,1.542.095.833,114,2.8,0,0,0,0
1,credit_card,768,171.55,1.115.625.052,10.32,782,5.549.958.333,7537,17.9,0,0,0,0
1,debt_consolidation,1.537,174.24,1.053.049.493,22.92,662,4.079.958.333,7566,47.3,1,1,0,0
1,debt_consolidation,963,320.95,1.100.209.984,9.44,747,5.219.958.333,23186,61.5,1,0,0,1
1,small_business,1.347,203.54,1.059.663.473,4.62,677,2.249.958.333,7110,58.3,0,0,1,0
1,debt_consolidation,1.726,429.41,1.116.764.253,2.71,667,5.969.958.333,3505,33.4,2,0,0,0
1,debt_consolidation,1.474,51.81,1.058.405.595,20.35,677,1380,7616,44.8,0,0,0,0
1,home_improvement,0.08,31.34,1.112.726.298,9.21,742,6480,4434,16.9,0,0,0,0
1,small_business,1.379,272.61,1.100.209.984,10.54,682,7.049.958.333,12927,33.1,0,0,0,0
1,major_purchase,768,112.29,1.032.548.196,10.54,752,2.190.958.333,1859,11.4,0,0,0,0
1,all_other,1.253,184.07,1.023.981.692,22.72,702,2.939.958.333,3972,37.8,1,0,0,0
1,debt_consolidation,1.632,847.53,1.128.973.191,14.93,682,3.689.958.333,30564,78.6,2,0,0,0
1,debt_consolidation,1.347,508.84,1.088.743.693,14.06,702,11460,7701,30.3,1,3,0,0
1,credit_card,1.347,488.49,1.103.488.966,10.35,702,1.829.958.333,17499,60,0,0,0,0
1,all_other,1.284,64.72,961.580.548,10.48,702,2.321.958.333,653,3.7,1,0,0,0
1,debt_consolidation,0.08,172.35,1.095.080.655,18.76,747,3.299.958.333,40383,63,3,0,0,0
1,all_other,1.284,201.71,106.454.249,15.29,692,5.219.958.333,5826,31.5,0,1,0,0
1,credit_card,1.505,520.37,106.454.249,15.43,687,4170,21980,51.5,2,0,0,0
1,all_other,1.095,297.7,1.130.471.979,0.15,692,4.379.958.333,517,8.9,0,1,0,0
1,debt_consolidation,1.411,342.29,111.124.479,6.86,682,5.249.958.333,9583,77.3,1,0,0,0
1,all_other,1.095,261.71,1.059.653.473,22.98,692,7230,25336,48.5,1,0,0,1
1,debt_consolidation,1.474,331.56,1.091.516.119,20.88,682,2880,19226,93.1,2,0,0,0
1,small_business,1.537,48.79,1.049.127.422,05.07,712,2.220.958.333,0,11.3,2,0,0,0
1,debt_consolidation,1.474,189.96,1.019.555.997,21.33,672,3450,12041,59.3,3,0,0,0
1,debt_consolidation,1.505,529.05,107.254.676,11.76,682,1.469.958.333,10244,43.2,2,0,0,0
1,credit_card,1.347,295.13,1.115.961.628,20.43,707,4680,19450,92.6,3,0,0,0
1,home_improvement,1.411,222.49,1.119.821.472,11.59,767,5.522.958.333,0,34.5,1,0,0,1
1,debt_consolidation,1.347,398.6,1.149.272.276,16.4,697,4350,30993,71.2,0,0,0,0
1,home_improvement,737,62.1,1.108.214.255,2.38,782,3.749.958.333,3630,10.1,0,0,0,0
1,debt_consolidation,963,224.66,1.008.580.911,7.85,727,5400,13197,22,2,0,0,0
1,all_other,0.08,94.01,1.068.051.622,5.49,737,2490,2786,39.2,2,0,0,0
1,all_other,963,256.76,106.454.249,09.03,742,2.969.958.333,14894,48.1,3,0,0,0
1,debt_consolidation,0.08,203.69,1.142.954.386,6.59,807,8190,713,3.9,0,0,0,0
1,educational,1.221,39.98,1.034.817.337,4.54,702,2.309.958.333,2317,27.3,0,0,0,0
1,debt_consolidation,963,320.95,1.153.272.809,2.47,742,3.420.958.333,11616,21.8,0,0,0,0
1,all_other,932,191.69,1.071.441.777,1.33,762,5340,2420,26.9,1,0,0,0
1,home_improvement,1.347,232.37,1.151.292.546,11.62,687,3120,10867,51.1,0,0,0,0
1,home_improvement,1.284,181.54,1.030.881.932,1.72,702,3450,586,3.6,3,0,0,0
1,credit_card,1.379,315.2,1.080.972.795,15.85,682,2520,6012,74.2,1,0,0,0
1,all_other,1.316,216.13,1.093.310.697,12.45,692,3.749.958.333,3981,62.2,1,0,0,0
1,debt_consolidation,932,191.69,1.062.132.735,10.77,742,2730,1763,17.8,1,0,0,0
1,credit_card,1.379,272.61,1.122.524.339,12.78,682,6840,9287,61.9,1,0,0,0
1,debt_consolidation,1.221,533.04,1.136.210.258,10.74,737,3.749.958.333,39622,47.3,1,0,0,0
1,small_business,963,356.25,101.266.311,17.71,742,4.842.958.333,6872,25.7,0,0,0,0
1,small_business,1.253,309.57,9.472.704.636,0.92,727,3.425.958.333,3498,47.9,1,0,0,1
1,all_other,0.16,632.84,1.115.625.052,8.66,677,3810,12584,81.1,2,0,0,0
1,debt_consolidation,1.379,340.76,1.059.663.473,21.66,692,4.049.958.333,11998,48.2,0,0,0,0
1,all_other,0.16,123.06,1.046.310.334,23.45,662,3810,5369,89.5,0,0,0,0
1,debt_consolidation,1.148,167.32,9.903.487.553,19.68,712,1835,7058,45.5,0,0,0,1
1,credit_card,1.189,116.08,1.030.895.266,11.68,722,6870,4621,45.8,0,0,0,0
1,debt_consolidation,1.505,381.61,1.046.310.334,7.78,672,3.030.958.333,9778,77.6,0,0,0,0
1,all_other,737,521.57,1.126.446.411,1.15,772,3.000.958.333,800,2.3,2,0,0,0
1,debt_consolidation,1.316,692.29,1.115.625.052,20.06,722,3.659.958.333,20450,60,1,0,0,0
1,major_purchase,1.379,272.61,9.952.277.717,11.43,682,3150,5142,46.3,2,0,0,0
1,debt_consolidation,1.474,276.3,115.228.758,6.42,672,3.779.958.333,17588,47.8,0,2,0,0
1,debt_consolidation,1.253,401.6,1.138.509.209,11.15,717,4.837.958.333,29755,77.9,2,0,0,0
1,debt_consolidation,1.189,331.64,1.071.441.777,21.95,752,3600,5811,32.1,1,0,0,0
1,small_business,1.695,534.41,1.075.790.288,0.38,687,5640,5330,82,0,0,0,0
1,debt_consolidation,963,545.61,1.139.643.659,14.71,772,5.219.958.333,10359,21.1,0,0,0,0
1,all_other,1.347,373.15,1.008.580.911,13.65,697,1.829.958.333,8476,42.2,0,0,0,0
1,all_other,0.08,125.35,1.077.895.629,2.77,772,3150,703,2.3,0,0,0,0
1,all_other,963,160.48,1.071.894.086,11.12,732,2400,4637,12.6,1,0,0,0
1,home_improvement,0.08,266.36,1.132.659.589,6.75,787,6.299.958.333,7439,6.5,0,0,0,0
1,home_improvement,1.316,168.86,1.186.358.234,23.26,687,5280,71053,83.4,2,0,1,0
1,credit_card,1.316,312.38,10.858.999,21.9,702,2040,9190,86.7,0,0,0,0
1,all_other,737,263.89,1.026.813.067,19.83,732,2.219.958.333,9321,27.2,2,0,0,0
1,all_other,768,31.2,1.141.861.479,9.77,752,4.109.958.333,21003,45.5,2,0,0,0
1,home_improvement,0.16,421.89,1.049.127.422,0.33,662,13080,12683,34.8,0,1,1,0
1,credit_card,932,351.42,110.953.983,19.15,747,3.749.958.333,4148,14.3,2,0,0,0
1,debt_consolidation,1.411,342.29,1.135.040.654,3.92,682,2850,3520,22.1,1,2,0,0
1,all_other,1.221,333.15,1.094.199.592,19.2,762,5.909.958.333,2435,13.8,2,0,0,0
1,small_business,1.635,335.63,1.106.663.836,9.51,697,4.562.958.333,17105,38.8,1,0,0,0
1,small_business,1.316,337.71,1.041.930.072,17.37,772,1.139.958.333,26,0.6,0,0,0,0
1,all_other,1.221,119.94,1.030.895.266,0.6,717,4.469.958.333,90,1.8,2,0,0,0
1,all_other,1.537,167.27,968.009.397,9.98,667,1.529.958.333,1101,61.2,1,0,0,0
1,major_purchase,768,224.58,1.135.040.654,16.72,777,9.630.958.333,3712,38.3,2,0,0,0
1,debt_consolidation,0.08,441.84,1.105.089.001,10.82,717,3210,10513,32,1,0,0,0
1,debt_consolidation,1.347,339.23,1.122.524.339,8.54,742,4290,24485,26.3,5,0,0,0
1,all_other,1.284,605.13,1.091.508.846,7.29,747,6.331.958.333,16955,22.8,5,0,0,0
1,debt_consolidation,1.189,331.64,1.090.558.894,21.54,732,3.749.958.333,11628,40.4,0,0,1,0
1,educational,1.316,81.05,1.126.061.054,19.1,677,3600,5396,23.1,2,0,1,0
1,debt_consolidation,1.316,574.1,1.085.892.207,16.87,732,7.799.958.333,13429,61,0,0,0,1
1,all_other,1.379,340.76,1.075.790.288,23.69,692,4590,1400,77.8,0,1,1,0
1,all_other,1.347,135.7,9.903.487.553,15.06,702,1.469.958.333,1067,19.4,2,1,0,0
1,all_other,737,322.88,1.077.895.629,12.07,727,3.299.958.333,21326,37.9,1,0,0,0
1,home_improvement,0.08,313.37,1.161.863.592,0.49,787,4232,7195,6.3,1,0,0,0
1,small_business,963,385.14,1.100.209.984,6.76,807,7.079.958.333,1977,3.3,3,0,0,0
1,all_other,1.253,334.67,1.054.006.438,10.38,672,3270,26788,65.2,3,0,0,1
1,educational,1.253,836.66,1.135.040.654,16.24,762,5.849.958.333,93559,22.1,1,0,0,0
1,major_purchase,1.537,193.4,1.072.106.231,8.26,667,4.050.958.333,260,3.3,3,0,1,0
1,small_business,1.253,669.33,1.140.756.495,0.68,792,4.469.958.333,3719,15.2,1,0,0,0
1,credit_card,1.316,405.25,1.066.895.539,7.14,722,1741,7879,29,2,0,0,0
1,debt_consolidation,1.253,435.07,1.108.220.409,17.11,712,5010,13407,44.8,0,0,0,0
1,small_business,1.379,255.57,1.037.349.118,9.86,712,2.999.958.333,1805,10.1,2,1,0,0
1,debt_consolidation,963,192.57,1.069.194.491,4.99,732,4260,11741,14.6,0,0,0,0
1,home_improvement,1.568,350.02,1.095.080.655,7.62,682,2850,1815,34.2,2,0,0,1
1,credit_card,1.663,780.34,1.109.741.002,14.96,677,4980,27302,34.8,0,0,0,0
1,debt_consolidation,1.442,412.6,1.051.867.319,7.91,682,4.049.958.333,8748,85.8,1,0,0,1
1,all_other,0.08,188.02,1.005.182.135,8.95,757,4.109.958.333,1112,25.3,0,0,0,0
1,debt_consolidation,1.411,405.62,1.078.931.908,20.96,682,3.659.958.333,15677,49.9,3,0,0,0
1,debt_consolidation,1.253,401.6,1.087.812.266,16.26,717,2730,7464,41.2,2,0,0,1
1,major_purchase,1.189,165.82,1.077.895.629,18.13,722,3150,15155,42.3,2,0,0,0
1,all_other,0.16,147.67,1.016.585.182,21.69,712,2012,6154,99.3,0,0,0,0
1,debt_consolidation,1.474,86.35,9.779.963.066,19.08,672,1771,5002,32.1,3,0,0,0
1,debt_consolidation,1.284,504.27,1.030.895.266,12.92,717,10440,20105,33.4,3,0,0,0
1,all_other,963,185.35,1.051.596.683,7.15,732,2370,9619,65.9,0,0,0,1
1,all_other,1.379,221.5,105.454.467,23.37,687,5.849.958.333,12518,49.1,0,1,0,0
1,debt_consolidation,1.474,276.3,1.071.441.777,24.08,672,1.921.958.333,8441,66.5,1,0,1,0
1,home_improvement,1.442,292.26,1.135.040.654,6.11,677,9300,7429,91.1,1,0,0,0
1,debt_consolidation,1.253,87.02,9.680.344.001,19.2,697,1.949.958.333,7155,38.3,1,0,0,0
1,debt_consolidation,1.411,167.73,1.087.804.719,3.22,682,6060,4341,90.4,2,0,0,0
1,credit_card,963,224.66,1.156.171.563,3.19,762,3210,8035,30,1,0,0,0
1,debt_consolidation,1.537,374.6,1.062.132.735,23.33,667,3.391.958.333,21765,78.9,0,0,0,0
1,debt_consolidation,1.316,168.86,1.096.819.829,0.12,722,2070,5176,45.6,0,0,0,0
1,home_improvement,1.411,290.95,1.091.501.573,1,707,1.229.958.333,3441,49.2,0,0,0,1
